Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
23,FC,2015-04-05,87.4,-1.5,6.1,"Wainwright, Adam",Jorge Soler,Adam Wainwright,,ball,,,,,13,Jorge Soler lines out to left fielder Matt Holliday.,R,R,R,CHC,STL,B,,,0,0,2015,-0.52,1.68,-1.6,1.99,,,,0,6,Bot,,,,,Yadier Molina,,150405_212043,0.66,-127.04,-7.24,-4.6,27.34,-15.29,3.59,1.61,,,,87.4,2340.0,6.4,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,49,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.033
182,SI,2015-04-05,94.2,-1.26,5.02,"Motte, Jason",Matt Carpenter,Jason Motte,field_out,hit_into_play,,,,,14,"Matt Carpenter grounds out, second baseman Tommy La Stella to first baseman Anthony Rizzo.",R,L,R,CHC,STL,X,4.0,ground_ball,2,2,2015,-1.59,1.19,0.05,1.11,,,,2,6,Top,155.57,152.03,,,Miguel Montero,,150405_211803,7.17,-136.73,-6.91,-19.57,34.3,-19.2,3.56,1.72,,82.9,-21.0,93.2,2243.0,6.0,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,0.08,0.076,0.0,1.0,0.0,0.0,2.0,48,7,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.005,-0.081
192,FF,2015-04-05,95.2,-0.73,5.54,"Motte, Jason",Matt Carpenter,Jason Motte,,foul,,,,,6,"Matt Carpenter grounds out, second baseman Tommy La Stella to first baseman Anthony Rizzo.",R,L,R,CHC,STL,S,,,2,2,2015,-0.85,2.32,0.81,2.3,,,,2,6,Top,,,,,Miguel Montero,,150405_211738,5.99,-138.21,-8.03,-9.82,35.64,-4.0,3.56,1.72,,,,94.1,2380.0,6.0,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,48,6,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.0
204,FF,2015-04-05,96.1,-1.07,5.42,"Motte, Jason",Matt Carpenter,Jason Motte,,foul,,,,,7,"Matt Carpenter grounds out, second baseman Tommy La Stella to first baseman Anthony Rizzo.",R,L,R,CHC,STL,S,,,2,2,2015,-1.16,1.81,-0.34,1.94,,,,2,6,Top,,,,,Miguel Montero,,150405_211707,4.61,-139.57,-7.63,-14.36,36.09,-10.33,3.56,1.72,,,,94.9,2476.0,5.9,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,48,5,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.0
208,FF,2015-04-05,96.2,-1.09,5.42,"Motte, Jason",Matt Carpenter,Jason Motte,,called_strike,,,,,4,"Matt Carpenter grounds out, second baseman Tommy La Stella to first baseman Anthony Rizzo.",R,L,R,CHC,STL,S,,,2,1,2015,-0.92,1.66,-0.71,2.97,,,,2,6,Top,,,,,Miguel Montero,,150405_211644,3.03,-140.03,-4.48,-11.0,38.14,-12.29,3.56,1.72,,,,95.0,2506.0,5.9,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,48,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.029
218,FF,2015-04-05,95.2,-1.04,5.28,"Motte, Jason",Matt Carpenter,Jason Motte,,called_strike,,,,,9,"Matt Carpenter grounds out, second baseman Tommy La Stella to first baseman Anthony Rizzo.",R,L,R,CHC,STL,S,,,2,0,2015,-1.08,1.69,0.31,2.28,,,,2,6,Top,,,,,Miguel Montero,,150405_211623,6.09,-138.29,-5.89,-13.12,34.56,-12.21,3.56,1.72,,,,94.5,2504.0,6.1,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,48,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.027
233,FF,2015-04-05,93.4,-1.26,5.34,"Motte, Jason",Matt Carpenter,Jason Motte,,ball,,,,,11,"Matt Carpenter grounds out, second baseman Tommy La Stella to first baseman Anthony Rizzo.",R,L,R,CHC,STL,B,,,1,0,2015,-1.17,1.1,-1.24,3.89,,,,2,6,Top,,,,,Miguel Montero,,150405_211604,2.62,-136.13,-0.1,-13.88,31.48,-20.34,3.56,1.72,,,,92.9,2303.0,5.8,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,48,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.025
242,SI,2015-04-05,92.8,-1.54,5.12,"Motte, Jason",Matt Carpenter,Jason Motte,,ball,,,,,11,"Matt Carpenter grounds out, second baseman Tommy La Stella to first baseman Anthony Rizzo.",R,L,R,CHC,STL,B,,,0,0,2015,-1.36,0.95,-1.5,2.79,,,,2,6,Top,,,,,Miguel Montero,,150405_211548,3.18,-135.15,-2.0,-16.3,29.58,-22.41,3.56,1.72,,,,92.2,2235.0,5.8,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,48,1,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.014
249,FF,2015-04-05,96.9,-0.79,5.55,"Motte, Jason",Adam Wainwright,Jason Motte,field_out,hit_into_play,,,,,12,Adam Wainwright pops out to first baseman Anthony Rizzo in foul territory.,R,R,R,CHC,STL,X,3.0,popup,0,2,2015,-0.98,1.65,0.92,2.94,,,,1,6,Top,162.01,179.89,,,Miguel Montero,,150405_211500,6.89,-140.77,-5.02,-12.05,36.95,-12.09,3.61,1.64,,80.0,69.0,95.5,2534.0,5.7,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,0.0,0.0,0.0,1.0,0.0,0.0,3.0,47,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.008,-0.095
262,FF,2015-04-05,96.3,-0.92,5.45,"Motte, Jason",Adam Wainwright,Jason Motte,,foul,,,,,5,Adam Wainwright pops out to first baseman Anthony Rizzo in foul territory.,R,R,R,CHC,STL,S,,,0,1,2015,-0.84,1.74,-0.25,2.39,,,,1,6,Top,,,,,Miguel Montero,,150405_211433,3.66,-139.96,-6.34,-9.97,37.38,-11.2,3.61,1.64,,,,95.1,2507.0,5.9,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,47,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.035
273,FF,2015-04-05,95.2,-0.89,5.42,"Motte, Jason",Adam Wainwright,Jason Motte,,foul,,,,,5,Adam Wainwright pops out to first baseman Anthony Rizzo in foul territory.,R,R,R,CHC,STL,S,,,0,0,2015,-0.97,1.82,0.21,2.94,,,,1,6,Top,,,,,Miguel Montero,,150405_211412,5.08,-138.38,-4.76,-11.4,37.02,-10.71,3.61,1.64,,,,93.7,2393.0,5.8,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,47,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Strategic,,0.0,-0.025
276,FF,2015-04-05,94.7,-0.77,5.59,"Motte, Jason",Jon Jay,Jason Motte,field_out,hit_into_play,,,,,3,Jon Jay flies out to center fielder Dexter Fowler.,R,L,R,CHC,STL,X,8.0,fly_ball,0,2,2015,-0.94,1.79,0.32,3.15,,,,0,6,Top,148.56,80.56,,,Miguel Montero,,150405_211335,5.0,-137.73,-4.59,-11.12,32.21,-10.96,3.49,1.58,,92.6,37.0,,2412.0,5.7,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,0.06,0.096,0.0,1.0,0.0,0.0,3.0,46,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Strategic,,0.01,-0.146
287,FF,2015-04-05,95.8,-0.94,5.53,"Motte, Jason",Jon Jay,Jason Motte,,foul,,,,,11,Jon Jay flies out to center fielder Dexter Fowler.,R,L,R,CHC,STL,S,,,0,2,2015,-0.94,1.6,-0.91,2.59,,,,0,6,Top,,,,,Miguel Montero,,150405_211307,2.14,-139.32,-5.67,-11.31,34.56,-13.13,3.49,1.58,,,,,2518.0,5.6,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,46,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Strategic,,0.0,0.0
296,FF,2015-04-05,94.2,-0.98,5.4,"Motte, Jason",Jon Jay,Jason Motte,,foul,,,,,6,Jon Jay flies out to center fielder Dexter Fowler.,R,L,R,CHC,STL,S,,,0,1,2015,-1.02,1.98,0.65,2.81,,,,0,6,Top,,,,,Miguel Montero,,150405_211244,6.58,-136.91,-5.26,-11.84,35.74,-9.05,3.49,1.58,,45.0,-57.0,,1016.0,6.6,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,46,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Strategic,,0.0,-0.046
312,FF,2015-04-05,92.1,-1.23,5.21,"Motte, Jason",Jon Jay,Jason Motte,,called_strike,,,,,5,Jon Jay flies out to center fielder Dexter Fowler.,R,L,R,CHC,STL,S,,,0,0,2015,-1.39,1.34,-0.06,2.45,,,,0,6,Top,,,,,Miguel Montero,,150405_211230,6.17,-133.98,-3.89,-16.34,31.27,-17.82,3.49,1.58,,,,,2350.0,5.8,413661,435400,471083,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,46,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Strategic,,0.0,-0.032
24,CU,2015-04-05,75.4,-1.09,6.63,"Wainwright, Adam",Dexter Fowler,Adam Wainwright,strikeout,swinging_strike,,,,,9,Dexter Fowler strikes out swinging.,R,L,R,CHC,STL,S,2.0,,1,2,2015,0.87,-1.28,0.4,1.71,David Ross,,,2,5,Bot,,,,,Yadier Molina,,150405_210947,1.22,-109.9,-0.19,8.52,24.57,-44.39,3.76,1.69,,,,74.9,3008.0,6.3,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,0.0,1.0,0.0,0.0,,45,4,Curveball,0,3,0,3,3,0,0,3,Standard,Strategic,,-0.034,-0.284
26,FC,2015-04-05,89.1,-1.0,6.27,"Wainwright, Adam",Dexter Fowler,Adam Wainwright,,swinging_strike,,,,,3,Dexter Fowler strikes out swinging.,R,L,R,CHC,STL,S,,,1,1,2015,-0.26,1.69,0.5,3.48,David Ross,,,2,5,Bot,,,,,Yadier Molina,,150405_210923,4.13,-129.7,-4.27,-1.54,29.2,-14.54,3.76,1.69,,,,89.1,2413.0,6.3,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,45,3,Cutter,0,3,0,3,3,0,0,3,Standard,Strategic,,0.0,-0.034
29,FC,2015-04-05,87.5,-1.1,6.24,"Wainwright, Adam",Dexter Fowler,Adam Wainwright,,ball,,,,,14,Dexter Fowler strikes out swinging.,R,L,R,CHC,STL,B,,,0,1,2015,0.11,1.1,1.3,2.15,David Ross,,,2,5,Bot,,,,,Yadier Molina,,150405_210905,5.5,-127.27,-5.96,2.81,25.18,-21.75,3.76,1.69,,,,88.0,2527.0,6.4,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,45,2,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.005
30,CU,2015-04-05,72.9,-1.38,6.67,"Wainwright, Adam",Dexter Fowler,Adam Wainwright,,called_strike,,,,,4,Dexter Fowler strikes out swinging.,R,L,R,CHC,STL,S,,,0,0,2015,1.4,-0.98,-0.6,2.91,David Ross,,,2,5,Bot,,,,,Yadier Molina,,150405_210846,-1.33,-106.16,2.11,12.33,21.23,-41.36,3.76,1.69,,,,71.2,1384.0,5.2,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,45,1,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.022
32,FF,2015-04-05,88.9,-1.15,6.23,"Wainwright, Adam",Tommy La Stella,Adam Wainwright,field_out,hit_into_play,,,,,3,Tommy La Stella flies out to center fielder Jon Jay.   David Ross to 3rd.,R,L,R,CHC,STL,X,8.0,fly_ball,3,2,2015,-0.48,1.83,0.4,2.86,,David Ross,,1,5,Bot,117.56,73.29,,,Yadier Molina,,150405_210755,4.77,-129.33,-6.06,-4.22,27.71,-12.89,3.39,1.52,349.0,94.6,25.0,89.4,2382.0,6.6,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,0.267,0.363,0.0,1.0,0.0,0.0,5.0,44,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.036,-0.337
34,FF,2015-04-05,88.9,-1.16,6.07,"Wainwright, Adam",Tommy La Stella,Adam Wainwright,,called_strike,,,,,9,Tommy La Stella flies out to center fielder Jon Jay.   David Ross to 3rd.,R,L,R,CHC,STL,S,,,3,1,2015,-0.51,1.48,0.69,1.82,,David Ross,,1,5,Bot,,,,,Yadier Molina,,150405_210735,5.63,-129.15,-7.49,-4.62,27.28,-17.01,3.39,1.52,,,,89.7,2335.0,6.8,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,44,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.083
36,FC,2015-04-05,86.8,-1.28,6.22,"Wainwright, Adam",Tommy La Stella,Adam Wainwright,,called_strike,,,,,5,Tommy La Stella flies out to center fielder Jon Jay.   David Ross to 3rd.,R,L,R,CHC,STL,S,,,3,0,2015,-0.64,1.43,0.12,2.43,,David Ross,,1,5,Bot,,,,,Yadier Molina,,150405_210717,4.69,-126.14,-5.81,-5.96,24.57,-18.23,3.39,1.52,,,,87.3,2312.0,6.4,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,44,4,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.056
38,FC,2015-04-05,85.0,-1.45,6.28,"Wainwright, Adam",Tommy La Stella,Adam Wainwright,,ball,,,,,11,Tommy La Stella flies out to center fielder Jon Jay.   David Ross to 3rd.,R,L,R,CHC,STL,B,,,2,0,2015,0.38,0.96,-1.41,2.79,,David Ross,,1,5,Bot,,,,,Yadier Molina,,150405_210656,-1.04,-123.69,-3.63,5.65,24.37,-23.89,3.39,1.52,,,,85.1,2390.0,6.2,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,44,3,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.056
40,FC,2015-04-05,89.0,-1.04,6.1,"Wainwright, Adam",Tommy La Stella,Adam Wainwright,,ball,,,,,14,Tommy La Stella flies out to center fielder Jon Jay.   David Ross to 3rd.,R,L,R,CHC,STL,B,,,1,0,2015,-0.24,1.86,1.35,1.76,,David Ross,,1,5,Bot,,,,,Yadier Molina,,150405_210630,6.34,-129.19,-8.57,-1.32,28.12,-12.62,3.39,1.52,,,,89.8,2321.0,6.9,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,44,2,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.043
43,FC,2015-04-05,85.2,-1.11,6.28,"Wainwright, Adam",Tommy La Stella,Adam Wainwright,,ball,,,,,14,Tommy La Stella flies out to center fielder Jon Jay.   David Ross to 3rd.,R,L,R,CHC,STL,B,,,0,0,2015,0.45,0.66,1.02,2.36,,David Ross,,1,5,Bot,,,,,Yadier Molina,,150405_210613,3.88,-123.9,-4.02,6.42,25.1,-27.11,3.39,1.52,,,,84.8,2451.0,6.0,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,44,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.037
45,FF,2015-04-05,89.3,-1.08,6.18,"Wainwright, Adam",Miguel Montero,Adam Wainwright,field_out,hit_into_play,,,,,9,Miguel Montero lines out to shortstop Jhonny Peralta.,R,L,R,CHC,STL,X,6.0,line_drive,1,0,2015,-0.51,1.69,0.5,1.75,,David Ross,,0,5,Bot,119.9,149.0,,,Yadier Molina,,150405_210536,4.99,-129.76,-8.59,-4.67,25.04,-14.26,3.3,1.43,148.0,80.0,11.0,90.2,2262.0,6.6,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,0.46,0.414,0.0,1.0,0.0,0.0,4.0,43,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.047,-0.401
46,FC,2015-04-05,85.5,-1.37,6.41,"Wainwright, Adam",Miguel Montero,Adam Wainwright,,ball,,,,,11,Miguel Montero lines out to shortstop Jhonny Peralta.,R,L,R,CHC,STL,B,,,0,0,2015,0.46,0.83,-0.67,4.39,,David Ross,,0,5,Bot,,,,,Yadier Molina,,150405_210512,0.37,-124.58,0.14,6.67,24.87,-25.16,3.3,1.43,,,,85.3,2306.0,6.0,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,43,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.036
48,FC,2015-04-05,85.8,-1.17,6.24,"Wainwright, Adam",David Ross,Adam Wainwright,double,hit_into_play,,,,,6,David Ross doubles (1) on a line drive to left fielder Matt Holliday.,R,R,R,CHC,STL,X,7.0,line_drive,2,2,2015,0.0,0.91,0.4,2.71,,,,0,5,Bot,50.3,111.45,,,Yadier Molina,,150405_210410,3.56,-124.81,-3.74,1.46,25.72,-24.35,3.67,1.67,258.0,98.8,18.0,85.6,2468.0,6.1,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,0.42,0.499,1.25,1.0,1.0,1.0,4.0,42,6,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.066,0.655
50,FC,2015-04-05,84.4,-1.11,6.43,"Wainwright, Adam",David Ross,Adam Wainwright,,ball,,,,,12,David Ross doubles (1) on a line drive to left fielder Matt Holliday.,R,R,R,CHC,STL,B,,,1,2,2015,0.36,0.79,0.38,4.64,,,,0,5,Bot,,,,,Yadier Molina,,150405_210351,2.5,-122.87,0.97,5.41,23.82,-25.79,3.67,1.67,,,,84.1,2459.0,5.9,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,42,5,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.036
52,CU,2015-04-05,75.4,-1.06,6.39,"Wainwright, Adam",David Ross,Adam Wainwright,,ball,,,,,14,David Ross doubles (1) on a line drive to left fielder Matt Holliday.,R,R,R,CHC,STL,B,,,0,2,2015,0.97,-1.33,0.78,1.51,,,,0,5,Bot,,,,,Yadier Molina,,150405_210335,1.74,-109.78,0.0,9.39,25.16,-44.7,3.67,1.67,,,,74.5,2728.0,6.2,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,42,4,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.018
54,FF,2015-04-05,88.8,-0.81,6.22,"Wainwright, Adam",David Ross,Adam Wainwright,,foul,,,,,3,David Ross doubles (1) on a line drive to left fielder Matt Holliday.,R,R,R,CHC,STL,S,,,0,2,2015,-0.35,1.47,0.43,3.16,,,,0,5,Bot,,,,,Yadier Molina,,150405_210313,3.68,-129.23,-4.46,-2.68,26.55,-17.11,3.67,1.67,,,,89.3,2277.0,6.4,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,42,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.0
57,FC,2015-04-05,84.8,-1.11,6.17,"Wainwright, Adam",David Ross,Adam Wainwright,,foul,,,,,6,David Ross doubles (1) on a line drive to left fielder Matt Holliday.,R,R,R,CHC,STL,S,,,0,1,2015,0.25,0.84,0.7,2.39,,,,0,5,Bot,,,,,Yadier Molina,,150405_210254,3.54,-123.33,-4.13,4.29,21.12,-25.16,3.67,1.67,,,,85.2,2424.0,6.1,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,42,2,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.046
58,FC,2015-04-05,83.9,-1.01,6.31,"Wainwright, Adam",David Ross,Adam Wainwright,,foul_bunt,,,,,3,David Ross doubles (1) on a line drive to left fielder Matt Holliday.,R,R,R,CHC,STL,S,,,0,0,2015,0.19,0.82,0.43,3.14,,,,0,5,Bot,,,,,Yadier Molina,,150405_210224,2.77,-122.15,-2.37,3.49,22.54,-25.55,3.67,1.67,,,,83.9,1161.0,6.0,413661,425794,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,42,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.032
210,SI,2015-04-05,93.3,2.58,5.87,"Coke, Phil",Kolten Wong,Phil Coke,strikeout,swinging_strike,,,,,14,Kolten Wong strikes out swinging.,R,L,L,CHC,STL,S,2.0,,1,2,2015,1.45,0.82,1.17,1.5,Jason Heyward,Matt Holliday,Yadier Molina,2,5,Top,,,,,David Ross,,150405_205944,-7.66,-135.55,-7.06,20.81,33.87,-24.21,3.13,1.45,,,,92.5,1886.0,6.0,413661,457435,424325,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,0.0,1.0,0.0,0.0,,41,4,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.036,-0.542
220,SL,2015-04-05,79.5,2.54,5.97,"Coke, Phil",Kolten Wong,Phil Coke,,ball,,,,,13,Kolten Wong strikes out swinging.,R,L,L,CHC,STL,B,,,0,2,2015,-0.26,-0.55,-1.71,1.14,Jason Heyward,Matt Holliday,Yadier Molina,2,5,Top,,,,,David Ross,,150405_205919,-9.38,-115.32,-2.4,-1.28,22.36,-39.07,3.13,1.45,,,,78.1,2153.0,5.4,413661,457435,424325,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,41,3,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.046
228,FF,2015-04-05,92.4,2.53,5.82,"Coke, Phil",Kolten Wong,Phil Coke,,swinging_strike,,,,,1,Kolten Wong strikes out swinging.,R,L,L,CHC,STL,S,,,0,1,2015,0.53,1.49,-0.61,3.04,Jason Heyward,Matt Holliday,Yadier Molina,2,5,Top,,,,,David Ross,,150405_205855,-9.94,-134.2,-4.37,8.57,29.82,-15.7,3.13,1.45,,,,92.4,2125.0,6.3,413661,457435,424325,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,41,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.137
235,SI,2015-04-05,90.9,2.7,5.97,"Coke, Phil",Kolten Wong,Phil Coke,,missed_bunt,,,,,14,Kolten Wong strikes out swinging.,R,L,L,CHC,STL,S,,,0,0,2015,1.37,1.09,1.04,2.21,Jason Heyward,Matt Holliday,Yadier Molina,2,5,Top,,,,,David Ross,,150405_205830,-7.95,-132.14,-5.72,18.89,29.9,-21.18,3.13,1.45,,,,90.3,1966.0,6.0,413661,457435,424325,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,41,1,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.119
252,IN,2015-04-05,71.5,3.3,6.55,"Coke, Phil",Yadier Molina,Phil Coke,intent_walk,intent_ball,,,,,12,Phil Coke intentionally walks Yadier Molina.,R,R,L,CHC,STL,B,,,3,0,2015,-0.01,1.63,4.98,4.92,Jason Heyward,Matt Holliday,,2,5,Top,,,,,David Ross,,150405_205753,3.2,-104.04,1.85,0.92,18.55,-21.23,3.51,1.57,,,,,1614.0,5.5,413661,457435,424325,Anthony Rizzo,Tommy La Stella,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,0.0,0.0,0.0,0.0,,40,4,Intentional Ball,0,3,3,0,3,0,3,0,Strategic,Standard,,-0.007,
